Date,User,Route,Side,"Exec Qty",Security,Root,Expiry,Strike,Call/Put,"Average Price",Portfolio,"Commission Type","Commission Rate","WEX Connect Rate","Exch. Fee Rate","Clearing Fee","Total Charge",group_quantity,group_price,group_charge
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6000,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,23,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(16.1000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,2021-08-20,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.9500,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.9500,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(18.9000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,2021-09-17,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(18.9000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,2021-08-20,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,8,EWT,EWT,2021-09-17,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(8.4000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-09-17,$55.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6000,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,11,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(7.7000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,11,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(7.7000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6000,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(8.4000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(21.0000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(21.0000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0025,0.0000,$0.0525,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0025,0.0000,$0.0525,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(18.9000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,27,EWT,EWT,2021-09-17,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(18.9000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,2021-08-20,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.9500,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,19,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.9500,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(4.2000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,2021-09-17,$55.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3000,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(4.2000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(4.2000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,12,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(8.4000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(6.3000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0025,0.0000,$0.0525,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2500,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,15,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(10.5000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0025,0.0000,$0.0525,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,EWT,EWT,2021-08-20,$60.00,P,$0.54,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(9.8000),300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,EWT,EWT,2021-09-17,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,-0.7500,0.0000,$(9.8000),300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,2021-08-20,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,10,EWT,EWT,2021-09-17,$55.00,P,$0.56,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,300,0.56,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,EWT,EWT,2021-08-20,$60.00,P,$0.53,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,300,0.54,-135.7425
8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,EWT,EWT,2021-09-17,$55.00,P,$0.55,NEWFOUNDLAND-OMNI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,300,0.56,-135.7425
8/20/2021,DFilippidis,CBOE-WEX-CONNECT,SLC,"2,500",.VIX,VIX,2021-09-15,$16.00,P,$0.18,UBS-CUST,"Per Unit",0.0500,0.0200,0.0000,0.0000,$175.0000,2500,0.18,175
8/26/2021,DSmanik,CBOE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,3,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,3,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.47,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,10,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,10,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,16,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.8000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,10,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,45,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$2.2500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,45,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$2.2500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,16,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.8000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,17,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.8500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,13,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,12,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,11,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,7,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,10,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,11,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,3,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,46,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$2.3000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,5,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,6,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,5,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,5,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,14,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.7000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,15,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.7500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,25,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$1.2500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,7,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,7,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,2,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,5,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,14,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.7000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,8,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.4000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,17,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.8500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,10,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,11,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.5500,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,12,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.6000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,1,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.0500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,4,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.2000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,3,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.1500,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,6,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3000,600,0.48,30
8/26/2021,DSmanik,CBOE-OPT,BYO,6,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3000,600,0.48,30
8/26/2021,DSmanik,ISE-OPT,BYO,6,HPQ,HPQ,2021-09-17,$27.00,P,$0.48,CITI,"Per Unit",0.0500,0.0000,0.0000,0.0000,$0.3000,600,0.48,30
8/31/2021,DFilippidis,CBOE-WEX-CONNECT,BYC,"4,000",.VIX,VIX,2021-10-20,$17.00,P,$0.67,UBS-CUST,"Per Unit",0.0500,0.0200,0.0000,0.0000,$280.0000,4000,0.67,280
