Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch. Fee Rate,Clearing Fee,Total Charge
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.7400)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,380,.VIX,VIX,2021-08-18,$22.00,P,$3.60,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$26.6000
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,380,.VIX,VIX,2021-08-18,$22.00,C,$4.00,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$26.6000
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,"1,000",.VIX,VIX,2021-08-18,$30.00,C,$2.33,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$70.0000
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.39,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.39,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.39,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.39,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/3/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,2021-07-16,$10.00,C,$0.50,MILTON,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(2.4300)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.50,MILTON,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.39,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.7600)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.5000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.7400)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.7400)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.7600)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.06,VIVALDI,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.5000)
6/3/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,2021-06-18,$16.00,C,$0.06,VIVALDI,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.7400)
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,840,.VIX,VIX,2021-10-20,$23.00,P,$4.04,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$58.8000
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,840,.VIX,VIX,2021-10-20,$23.00,C,$4.79,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$58.8000
6/3/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,"3,000",.VIX,VIX,2021-10-20,$40.00,C,$1.93,UBS-CUST,Per Unit,0.0500,0.0200,0.0000,0.0000,$210.0000
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.7350
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,20,BTWN,BTWN,2021-07-16,$10.00,C,$0.48,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(7.0000)
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.1050
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(1.4000)
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,17,BTWN,BTWN,2021-07-16,$10.00,C,$0.42,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.8925
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,25,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(8.7500)
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.42,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.1050
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,BTWN,BTWN,2021-07-16,$10.00,C,$0.42,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(2.1000)
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,6,BTWN,BTWN,2021-07-16,$10.00,C,$0.43,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.3000
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,14,BTWN,BTWN,2021-07-16,$10.00,C,$0.42,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.7350
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,20,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(7.0000)
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,BTWN,BTWN,2021-07-16,$10.00,C,$0.41,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2500
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5,BTWN,BTWN,2021-07-16,$10.00,C,$0.41,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2500
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,20,BTWN,BTWN,2021-07-16,$10.00,C,$0.42,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$1.0500
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,30,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(10.5000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,21,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$11.3400
6/4/2021,DSmanik,WEX-SWEEP,SLO,7,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.8500,0.0000,$6.3000
6/4/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.8500,0.0000,$2.7000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.8500,0.0000,$0.9000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.8500,0.0000,$1.8000
6/4/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,0.8500,0.0000,$2.7000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,2021-06-18,$16.00,C,$0.05,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$3.5000
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$3.5000
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$3.5000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$0.7000
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$1.4000
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,34,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0025,0.0000,$1.7850
6/4/2021,DSmanik,WEX-SWEEP,SLO,8,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.6500,0.0000,$5.6000
6/4/2021,DSmanik,WEX-SWEEP-SPRD,SLO,50,BTWN,BTWN,2021-07-16,$10.00,C,$0.43,MILTON,Per Unit,0.0500,0.0000,-0.4000,0.0000,$(17.5000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.7400)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.5000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.7600)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.7600)
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.5000
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.1000
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.1000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.5000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.40,MILTON,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.40,VIVALDI,Per Unit,0.0500,0.0000,0.6500,0.0000,$1.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,0.5000,0.0000,$2.2000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,MILTON,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,9,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.8500,0.0000,$8.1000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.8500,0.0000,$0.9000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.0525
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.1050
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.8500,0.0000,$0.9000
6/4/2021,DSmanik,WEX-SWEEP,SLO,3,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,0.6500,0.0000,$2.1000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,2021-07-16,$10.00,C,$0.45,VIVALDI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(1.0000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(1.8500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(1.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.8000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(1.8500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,5,CLDR,CLDR,2021-06-18,$16.00,C,$0.07,VIVALDI,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(1.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,2,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$1.0800
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.4300,0.0000,$(0.3800)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.3000,0.0000,$(0.2500)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.2500,0.0000,$(0.2000)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,-0.4200,0.0000,$(0.3700)
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4300,0.0000,$0.4800
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4600,0.0000,$0.5100
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.5000,0.0000,$0.5500
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.35,MILTON,Per Unit,0.0500,0.0000,0.4800,0.0000,$0.5300
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,4,IPOF,IPOF,2021-07-16,$10.00,C,$0.36,MILTON,Per Unit,0.0500,0.0000,0.4900,0.0000,$2.1600
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,WEX-SWEEP,SLO,10,IPOF,IPOF,2021-07-16,$10.00,C,$0.38,VIVALDI,Per Unit,0.0500,0.0000,0.4900,0.0000,$5.4000
6/4/2021,DSmanik,ISE-OPT,SLO,11,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.5500
6/4/2021,DSmanik,ISE-OPT,SLO,10,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.5000
6/4/2021,DSmanik,ISE-OPT,SLO,8,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.4000
6/4/2021,DSmanik,ISE-OPT,SLO,17,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.8500
6/4/2021,DSmanik,ISE-OPT,SLO,7,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.3500
6/4/2021,DSmanik,ISE-OPT,SLO,2,WISH,WISH,2022-01-21,$7.50,P,$2.15,BNP,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.1000
