WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch. Fee Rate,Clearing Fee,Total Charge
0,2/12/2021,EMureau,ISE-OPT,SLO,16,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.8000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,3,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.1500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,3,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.1500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.10,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,50,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,6,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.3000
0,2/12/2021,EMureau,ISE-OPT,SLO,32,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.6000
0,2/12/2021,EMureau,ISE-OPT,SLO,50,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,50,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,50,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,50,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,40,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$2.0000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,8,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.4000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,14,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.7000
0,2/12/2021,EMureau,ISE-OPT,SLO,11,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,12,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.6000
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,3,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1500
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,19,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.9500
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/12/2021,EMureau,ISE-OPT,SLO,10,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.5000
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,20,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.0000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.06,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,9,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.4500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,6,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.3000
0,2/12/2021,EMureau,ISE-OPT,SLO,6,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.3000
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.06,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,16,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.8000
0,2/12/2021,EMureau,ISE-OPT,SLO,9,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.4500
0,2/12/2021,EMureau,ISE-OPT,SLO,9,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.4500
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,2,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.1000
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,28,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.4000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,20,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.0000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,4,PLTR,PLTR,2021-08-20,$25.00,P,$5.06,BNP,Per Unit,0.05,0,0,$0.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,27,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.3500
0,2/12/2021,EMureau,ISE-OPT,SLO,1,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.0500
0,2/12/2021,EMureau,ISE-OPT,SLO,20,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.0000
0,2/12/2021,EMureau,ISE-OPT,SLO,24,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$1.2000
0,2/12/2021,EMureau,ISE-OPT,SLO,8,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.4000
0,2/12/2021,EMureau,ISE-OPT,SLO,5,PLTR,PLTR,2021-08-20,$25.00,P,$5.05,BNP,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,ISE-OPT,BYO,10,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5000
0,2/17/2021,EMureau,ISE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,20,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.0000
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,20,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.0000
0,2/17/2021,EMureau,CBOE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,17,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.8500
0,2/17/2021,EMureau,ISE-OPT,BYO,3,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,2/17/2021,EMureau,ISE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,ISE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,ISE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,CBOE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,20,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.0000
0,2/17/2021,EMureau,ISE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,9,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4500
0,2/17/2021,EMureau,CBOE-OPT,BYO,15,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.7500
0,2/17/2021,EMureau,ISE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,12,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.6000
0,2/17/2021,EMureau,CBOE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,ISE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,ISE-OPT,BYO,3,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,2/17/2021,EMureau,ISE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,20,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.0000
0,2/17/2021,EMureau,CBOE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,ISE-OPT,BYO,9,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4500
0,2/17/2021,EMureau,ISE-OPT,BYO,7,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,2/17/2021,EMureau,ISE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,ISE-OPT,BYO,3,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,2/17/2021,EMureau,ISE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,ISE-OPT,BYO,25,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$1.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,12,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6000
0,2/17/2021,EMureau,CBOE-OPT,BYO,13,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6500
0,2/17/2021,EMureau,CBOE-OPT,BYO,12,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6000
0,2/17/2021,EMureau,CBOE-OPT,BYO,13,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6500
0,2/17/2021,EMureau,ISE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,ISE-OPT,BYO,24,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$1.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,12,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6000
0,2/17/2021,EMureau,CBOE-OPT,BYO,13,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6500
0,2/17/2021,EMureau,CBOE-OPT,BYO,17,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.8500
0,2/17/2021,EMureau,ISE-OPT,BYO,12,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.6000
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,20,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$1.0000
0,2/17/2021,EMureau,CBOE-OPT,BYO,14,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.7000
0,2/17/2021,EMureau,ISE-OPT,BYO,10,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5000
0,2/17/2021,EMureau,ISE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,ISE-OPT,BYO,10,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5000
0,2/17/2021,EMureau,ISE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,11,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5500
0,2/17/2021,EMureau,ISE-OPT,BYO,11,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5500
0,2/17/2021,EMureau,ISE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,ISE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,ISE-OPT,BYO,13,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.6500
0,2/17/2021,EMureau,ISE-OPT,BYO,3,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,2/17/2021,EMureau,ISE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,7,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,2/17/2021,EMureau,CBOE-OPT,BYO,1,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,2/17/2021,EMureau,CBOE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,CBOE-OPT,BYO,7,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,2/17/2021,EMureau,CBOE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,6,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3000
0,2/17/2021,EMureau,ISE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,ISE-OPT,BYO,5,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,2/17/2021,EMureau,CBOE-OPT,BYO,15,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.7500
0,2/17/2021,EMureau,CBOE-OPT,BYO,4,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,2/17/2021,EMureau,CBOE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,8,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4000
0,2/17/2021,EMureau,ISE-OPT,BYO,13,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.6500
0,2/17/2021,EMureau,ISE-OPT,BYO,9,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4500
0,2/17/2021,EMureau,CBOE-OPT,BYO,6,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3000
0,2/17/2021,EMureau,CBOE-OPT,BYO,7,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,2/17/2021,EMureau,ISE-OPT,BYO,11,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5500
0,2/17/2021,EMureau,CBOE-OPT,BYO,2,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,2/17/2021,EMureau,CBOE-OPT,BYO,3,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,2/17/2021,EMureau,ISE-OPT,BYO,10,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.5000
0,2/17/2021,EMureau,ISE-OPT,BYO,9,GOLD,GOLD,2021-02-19,$23.00,C,$0.07,CITI,Per Unit,0.05,0,0,$0.4500
