Clearing Fee,User,Date,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,WEX-SWEEP,s,1,AGCB,AGCB,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/05/2021,CBOE-OPT,s,104,KWEB,KWEB,20/01/2023,$50.00,P,9.65,CITI,Per Unit,0.05,0,0,0.60
0,DSmanik,08/05/2021,WEX-SWEEP,b,946,MYPS,MYPS,20/08/2021,$5.00,P,0.2,DIFESA-OMNI,Per Unit,0.05,0,0.85,0.87
0,DSmanik,08/05/2021,WEX-SWEEP,s,522,AGCB,AGCB,15/10/2021,$10.00,C,0.1,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0.08
0,DSmanik,08/06/2021,WEX-SWEEP-SPRD,s,100,AGCB,AGCB,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$5.2500
0,DSmanik,08/06/2021,WEX-SWEEP-SPRD,s,10,AGCB,AGCB,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.5250
0,DSmanik,08/06/2021,ISE-OPT,b,50,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,17,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.8500
0,DSmanik,08/06/2021,CBOE-OPT,b,3,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.1500
0,DSmanik,08/06/2021,CBOE-OPT,b,16,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.8000
0,DSmanik,08/06/2021,CBOE-OPT,b,14,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.7000
0,DSmanik,08/06/2021,ISE-OPT,b,50,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,8,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.4000
0,DSmanik,08/06/2021,CBOE-OPT,b,5,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.2500
0,DSmanik,08/06/2021,CBOE-OPT,b,5,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.2500
0,DSmanik,08/06/2021,ISE-OPT,b,10,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,18,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.9000
0,DSmanik,08/06/2021,CBOE-OPT,b,43,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.1500
0,DSmanik,08/06/2021,CBOE-OPT,b,9,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.4500
0,DSmanik,08/06/2021,CBOE-OPT,b,1,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,CBOE-OPT,b,1,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.05,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,6,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.3000
0,DSmanik,08/06/2021,ISE-OPT,s,1,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,WEX-SWEEP-SPRD,s,100,AGCB,AGCB,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$5.2500
0,DSmanik,08/06/2021,WEX-SWEEP-SPRD,s,10,AGCB,AGCB,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.5250
0,DSmanik,08/06/2021,ISE-OPT,b,50,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,17,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.8500
0,DSmanik,08/06/2021,CBOE-OPT,b,3,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.1500
0,DSmanik,08/06/2021,CBOE-OPT,b,16,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.8000
0,DSmanik,08/06/2021,CBOE-OPT,b,14,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.7000
0,DSmanik,08/06/2021,ISE-OPT,b,50,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,8,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.4000
0,DSmanik,08/06/2021,CBOE-OPT,b,5,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.2500
0,DSmanik,08/06/2021,CBOE-OPT,b,5,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.2500
0,DSmanik,08/06/2021,ISE-OPT,b,10,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.5000
0,DSmanik,08/06/2021,CBOE-OPT,b,18,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.9000
0,DSmanik,08/06/2021,CBOE-OPT,b,43,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$2.1500
0,DSmanik,08/06/2021,CBOE-OPT,b,9,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.4500
0,DSmanik,08/06/2021,CBOE-OPT,b,1,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,CBOE-OPT,b,1,GDX,GDX,21/01/2022,$27.00,P,$0.62,CITI,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.05,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,6,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.3000
0,DSmanik,08/06/2021,ISE-OPT,s,1,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.0500
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,ISE-OPT,s,2,FSLY,FSLY,20/01/2023,$60.00,C,$8.00,BNP,Per Unit,0.05,0,0,$0.1000
0,DSmanik,08/06/2021,WEX-SWEEP-SPRD,s,220,AGCB,AGCB,15/10/2021,$10.00,C,0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0.26
0,DSmanik,08/06/2021,ISE-OPT,s,30,FSLY,FSLY,20/01/2023,$60.00,C,8.01,BNP,Per Unit,0.05,0,0,0.10
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP,b,5,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$2.7500
0,DSmanik,08/09/2021,WEX-SWEEP,s,4,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$2.2000
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$0.5300
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,9,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$4.9500
0,DSmanik,08/09/2021,WEX-SWEEP,s,9,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$4.9500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.65,$0.7000
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$1.6500
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$1.6500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.5,$0.5500
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,4,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,4,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$2.1600
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,2,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,2,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.0800
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,3,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.6200
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,3,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.6200
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP-SPRD,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,3,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,DSmanik,08/09/2021,WEX-SWEEP,s,5,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$4.5000
0,DSmanik,08/09/2021,WEX-SWEEP,s,2,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,DSmanik,08/09/2021,WEX-SWEEP,s,9,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700)
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,DFilippidis,08/09/2021,PHLX-WEX-CONNECT,s,1000,GDX,GDX,21/01/2022,$27.00,P,$0.70,UBS-CUST,Per Unit,0.05,0.02,0,$70.0000
0,DSmanik,08/09/2021,WEX-SWEEP,s,1,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,DSmanik,08/09/2021,WEX-SWEEP,b,1,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
