Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
02/17/21,AMEX,B,P,2 ,GME,GME,3,2021 ,100.00,55.32 ,C,C,CO313POO73Q,BLPOPT_20210217-00045-00005BGMEMAR100P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,139216452 
02/17/21,AMEX,S,P,2 ,GME,GME,3,2021 ,170.00,123.86 ,C,C,CO313POO73Q,BLPOPT_20210217-00045-00005LGMEMAR170P,B13,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,139217390 
02/17/21,AMEX,B,P,180 ,TEAM,TEAM,1,2023 ,220.00,41.20 ,C,F,2178502017,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,0.100 ,18.00 ,45.00 ,0.00 ,63.00 ,139328993 
02/17/21,AMEX,B,C,200 ,XOM,XOM,1,2022 ,52.50,6.65 ,O,N,2178399517,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,20.00 ,50.00 ,0.00 ,70.00 ,139177626 
02/17/21,AMEX,B,P,200 ,XOM,XOM,1,2022 ,52.50,8.10 ,O,N,2178399517,,E35J,362,010,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,20.00 ,50.00 ,0.00 ,70.00 ,139175797 
02/18/21,AMEX,B,P,700 ,DAL,DAL,4,2021 ,44.00,2.60 ,C,P,2179814018,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,70.00 ,175.00 ,0.00 ,245.00 ,139576806 
02/18/21,AMEX,B,P,350 ,DAL,DAL,9,2021 ,44.00,6.45 ,C,P,2179814018,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,35.00 ,87.50 ,0.00 ,122.50 ,139576870 
02/19/21,AMEX,B,P,1100 ,FSLY,FSLY,1,2022 ,70.00,16.15 ,C,P,2181619319,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,0.100 ,110.00 ,0.00 ,0.00 ,110.00 ,139857421 
02/19/21,AMEX,B,P,300 ,FSLY,FSLY,1,2022 ,70.00,16.15 ,C,F,2181619319,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,C,0.100 ,30.00 ,60.00 ,0.00 ,90.00 ,139857407 
02/22/21,AMEX,S,P,400 ,EWZ,EWZ,3,2021 ,30.00,0.57 ,C,C,2182110922,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,40.00 ,0.00 ,0.00 ,40.00 ,140199502 
02/22/21,AMEX,B,C,400 ,EWZ,EWZ,3,2021 ,34.00,1.26 ,C,C,2182110922,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,40.00 ,0.00 ,0.00 ,40.00 ,140198439 
02/22/21,AMEX,S,C,800 ,EWZ,EWZ,3,2021 ,38.00,0.21 ,C,C,2182110922,,E35J,,050,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,80.00 ,0.00 ,0.00 ,80.00 ,140199609 
02/22/21,AMEX,B,P,4000 ,TLT,TLT,4,2021 ,135.00,1.34 ,C,P,2182792022,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,400.00 ,"1,000.00 ",0.00 ,"1,400.00 ",140222347 
02/22/21,AMEX,S,P,4000 ,TLT,TLT,4,2021 ,140.00,2.85 ,C,P,2182792022,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,400.00 ,"1,000.00 ",0.00 ,"1,400.00 ",140222093 
02/22/21,AMEX,B,C,1000 ,XLE,XLE,3,2021 ,47.00,2.08 ,C,P,2181958422,,E35J,,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,100.00 ,250.00 ,0.00 ,350.00 ,140184284 
02/23/21,AMEX,B,P,100 ,CRSP,CRSP,10,2021 ,120.00,26.25 ,C,C,2183429323,,E35J,,111,792,oscarg,oscarg,,,,,,,,,,N,0.100 ,10.00 ,0.00 ,0.00 ,10.00 ,140341233 
02/23/21,AMEX,B,P,100 ,CRWD,CRWD,6,2021 ,180.00,13.30 ,C,C,2183761923,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,10.00 ,0.00 ,0.00 ,10.00 ,140366828 
02/23/21,AMEX,B,P,3000 ,NIO,NIO,1,2023 ,42.00,16.80 ,C,P,2183949423,,E35J,,444,792,oscarg,oscarg,,,,,,Y,,,,C,0.100 ,300.00 ,0.00 ,0.00 ,300.00 ,140496434 
02/23/21,AMEX,B,P,150 ,QQQ,QQQ,1,2023 ,270.00,26.90 ,C,C,2184153923,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,15.00 ,0.00 ,0.00 ,15.00 ,140467188 
02/24/21,AMEX,S,P,105 ,AMGN,AMGN,1,2022 ,190.00,11.35 ,C,C,2184749624,,E35J,,111,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,10.50 ,0.00 ,0.00 ,10.50 ,140656835 
02/24/21,AMEX,S,C,70 ,AMGN,AMGN,1,2022 ,280.00,6.75 ,C,C,2184749624,,E35J,,111,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,7.00 ,0.00 ,0.00 ,7.00 ,140660147 
02/24/21,AMEX,B,P,60 ,ENPH,ENPH,8,2021 ,165.00,32.40 ,C,F,2184889824,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,6.00 ,15.00 ,0.00 ,21.00 ,140697219 
02/24/21,AMEX,B,P,100 ,FSLY,FSLY,3,2021 ,76.00,6.05 ,C,F,2184651924,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,10.00 ,25.00 ,0.00 ,35.00 ,140801636 
02/24/21,AMEX,S,C,548 ,QQQ,QQQ,3,2022 ,335.00,30.00 ,C,C,2184665724,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,54.80 ,0.00 ,0.00 ,54.80 ,140625061 
02/24/21,AMEX,S,C,548 ,QQQ,QQQ,3,2022 ,335.00,30.00 ,C,C,2184665724,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,54.80 ,0.00 ,0.00 ,54.80 ,140625147 
02/24/21,AMEX,S,P,548 ,QQQ,QQQ,3,2022 ,335.00,42.50 ,C,C,2184665724,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,54.80 ,0.00 ,0.00 ,54.80 ,140627045 
02/24/21,AMEX,S,P,548 ,QQQ,QQQ,3,2022 ,335.00,42.50 ,C,C,2184665724,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,54.80 ,0.00 ,0.00 ,54.80 ,140627138 
02/24/21,AMEX,B,P,1000 ,QQQ,QQQ,1,2023 ,260.00,23.62 ,C,C,2185488624,,E35J,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.100 ,100.00 ,0.00 ,0.00 ,100.00 ,140723405 
02/25/21,AMEX,B,P,175 ,DKNG,DKNG,4,2021 ,60.00,6.35 ,C,C,2185929525,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,17.50 ,0.00 ,0.00 ,17.50 ,141113657 
02/25/21,AMEX,B,P,100 ,EXAS,EXAS,10,2021 ,120.00,16.20 ,C,F,2186394925,,E35J,,010,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,10.00 ,25.00 ,0.00 ,35.00 ,141087435 
02/25/21,AMEX,B,P,30 ,IRBT,IRBT,1,2023 ,75.00,11.20 ,C,C,2186224525,,E35J,,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,3.00 ,0.00 ,0.00 ,3.00 ,141108336 
02/25/21,AMEX,B,P,50 ,PYPL,PYPL,1,2023 ,200.00,28.70 ,C,C,2186068025,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,5.00 ,0.00 ,0.00 ,5.00 ,141050756 
02/25/21,AMEX,B,P,4000 ,QQQ,QQQ,4,2021 ,290.00,7.45 ,C,P,2186069125,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,400.00 ,"1,000.00 ",0.00 ,"1,400.00 ",141080191 
02/25/21,AMEX,S,P,4000 ,QQQ,QQQ,4,2021 ,300.00,10.10 ,C,P,2186069125,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,400.00 ,"1,000.00 ",0.00 ,"1,400.00 ",141082254 
02/25/21,AMEX,S,P,850 ,QQQ,QQQ,4,2021 ,305.00,7.39 ,C,P,2185559625,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.100 ,85.00 ,0.00 ,0.00 ,85.00 ,141092124 
02/25/21,AMEX,B,C,850 ,QQQ,QQQ,4,2021 ,337.00,5.79 ,C,P,2185559625,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.100 ,85.00 ,0.00 ,0.00 ,85.00 ,140935727 
02/25/21,AMEX,B,P,1500 ,QQQ,QQQ,5,2021 ,270.00,4.64 ,C,P,2185523825,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,150.00 ,375.00 ,0.00 ,525.00 ,140965771 
02/25/21,AMEX,B,P,1000 ,QQQ,QQQ,5,2021 ,270.00,4.62 ,C,P,2185568125,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,100.00 ,250.00 ,0.00 ,350.00 ,140974221 
02/25/21,AMEX,S,P,1500 ,QQQ,QQQ,5,2021 ,290.00,7.89 ,C,P,2185523825,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,150.00 ,375.00 ,0.00 ,525.00 ,141007091 
02/25/21,AMEX,S,P,1000 ,QQQ,QQQ,5,2021 ,290.00,7.72 ,C,P,2185568125,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.100 ,100.00 ,250.00 ,0.00 ,350.00 ,140973496 
02/25/21,AMEX,S,P,5000 ,TLT,TLT,6,2021 ,135.00,4.70 ,C,P,2186179425,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,500.00 ,"1,250.00 ",0.00 ,"1,750.00 ",141087151 
02/25/21,AMEX,S,P,2500 ,TLT,TLT,6,2021 ,135.00,4.35 ,C,P,2186272125,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,250.00 ,625.00 ,0.00 ,875.00 ,141110999 
02/25/21,AMEX,B,P,5000 ,TLT,TLT,6,2021 ,145.00,9.95 ,C,P,2186179425,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,500.00 ,"1,250.00 ",0.00 ,"1,750.00 ",141086528 
02/25/21,AMEX,B,P,2500 ,TLT,TLT,6,2021 ,145.00,9.20 ,C,P,2186272125,,E35J,,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.100 ,250.00 ,625.00 ,0.00 ,875.00 ,141110845 
02/26/21,AMEX,B,P,30 ,ANTM,ANTM,9,2021 ,270.00,16.90 ,O,N,2187605726,,E35J,362,010,792,oscarg,oscarg,,,,,,,,,,N,0.100 ,3.00 ,7.50 ,0.00 ,10.50 ,141398685 
02/26/21,AMEX,B,P,200 ,BA,BA,8,2021 ,200.00,20.50 ,C,C,2187146626,,E35J,,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.100 ,20.00 ,0.00 ,0.00 ,20.00 ,141307702 
02/26/21,AMEX,B,C,10000 ,EPD,EPD,4,2021 ,20.00,1.99 ,C,P,2187207626,,E35J,,352,792,oscarg,oscarg,,,,,,Y,,,,C,0.100 ,"1,000.00 ",0.00 ,0.00 ,"1,000.00 ",141343614 
02/26/21,AMEX,B,P,1800 ,IWM,IWM,1,2022 ,190.00,13.20 ,C,P,2187581426,,E35J,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,0.100 ,180.00 ,0.00 ,0.00 ,180.00 ,141307708 
02/26/21,AMEX,B,C,350 ,IWM,IWM,1,2023 ,180.00,53.68 ,C,B,2187506626,,E35J,,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,35.00 ,87.50 ,0.00 ,122.50 ,141306949 
02/26/21,AMEX,B,P,350 ,IWM,IWM,1,2023 ,180.00,16.82 ,C,B,2187506626,,E35J,,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,35.00 ,87.50 ,0.00 ,122.50 ,141360545 
02/26/21,AMEX,B,C,350 ,IWM,IWM,12,2023 ,180.00,58.50 ,C,B,2187506626,,E35J,,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,35.00 ,87.50 ,0.00 ,122.50 ,141360553 
02/26/21,AMEX,B,P,350 ,IWM,IWM,12,2023 ,180.00,22.50 ,C,B,2187506626,,E35J,,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,35.00 ,87.50 ,0.00 ,122.50 ,141306935 
02/26/21,AMEX,B,P,1200 ,QQQ,QQQ,1,2022 ,260.00,15.70 ,C,P,2187642726,,E35J,,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.100 ,120.00 ,0.00 ,0.00 ,120.00 ,141307886 
02/26/21,AMEX,B,P,20 ,ZM,ZM,6,2021 ,210.00,4.35 ,C,F,2187098026,,E35J,,010,792,oscarg,oscarg,,,,,,,,,,N,0.100 ,2.00 ,0.00 ,0.00 ,2.00 ,141356293 
02/04/21,BATS,B,C,5 ,SKX,SKX,2,2021 ,43.00,0.55 ,O,C,CO412O9IIC5,BLPOPT_20210204-00052-00013,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.100 ,0.50 ,4.25 ,0.23 ,4.98 ,136945634 
02/04/21,BATS,B,C,2 ,SKX,SKX,2,2021 ,43.00,0.60 ,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.100 ,0.20 ,1.70 ,0.09 ,1.99 ,136951119 
02/01/21,BOSTON,B,P,1100 ,TSM,TSM,7,2021 ,105.00,6.05 ,C,P,BOXNYC8012,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,110.00 ,165.00 ,0.00 ,275.00 ,136040566 
02/01/21,BOSTON,B,P,400 ,TSM,TSM,7,2021 ,105.00,6.05 ,C,N,BOXNYC8012,,0938,362,010,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,40.00 ,60.00 ,0.00 ,100.00 ,136040817 
02/02/21,BOSTON,B,C,500 ,EPD,EPD,4,2021 ,21.00,1.28 ,C,P,BOXNYC6865,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,50.00 ,75.00 ,0.00 ,125.00 ,136316035 
02/02/21,BOSTON,B,P,700 ,FEYE,FEYE,6,2021 ,17.00,1.25 ,C,C,BOXNYC3352,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,70.00 ,0.00 ,0.00 ,70.00 ,136380042 
02/02/21,BOSTON,B,P,100 ,MCK,MCK,3,2021 ,195.00,16.80 ,C,C,BOXNYC13423,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,10.00 ,0.00 ,0.00 ,10.00 ,136455959 
02/03/21,BOSTON,B,P,500 ,AAPL,AAPL,4,2021 ,130.00,6.36 ,C,C,BOXNYC1658,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,50.00 ,0.00 ,0.00 ,50.00 ,136636615 
02/04/21,BOSTON,B,C,7 ,SKX,SKX,2,2021 ,43.00,0.60 ,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.100 ,0.70 ,(3.50),0.32 ,(2.49),136951019 
02/04/21,BOSTON,B,C,6 ,SKX,SKX,2,2021 ,43.00,0.60 ,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,0792,,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,A,0.100 ,0.60 ,0.00 ,0.27 ,0.87 ,136950960 
02/04/21,BOSTON,B,P,750 ,SLV,SLV,1,2022 ,22.00,2.35 ,C,P,BOXNYC2677,,0938,,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,0.100 ,75.00 ,112.50 ,0.00 ,187.50 ,137005314 
02/05/21,BOSTON,B,P,2400 ,IWM,IWM,1,2022 ,160.00,6.06 ,C,C,BOXNYC6540,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,240.00 ,0.00 ,0.00 ,240.00 ,137276339 
02/05/21,BOSTON,B,P,500 ,IWM,IWM,1,2022 ,160.00,6.06 ,C,C,BOXNYC6540,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,50.00 ,0.00 ,0.00 ,50.00 ,137276317 
02/05/21,BOSTON,S,P,2400 ,IWM,IWM,1,2022 ,160.00,6.06 ,C,C,BOXNYC6543,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,240.00 ,0.00 ,0.00 ,240.00 ,137276919 
02/05/21,BOSTON,S,P,2500 ,IWM,IWM,1,2022 ,160.00,6.06 ,C,C,BOXNYC6546,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.100 ,250.00 ,"(1,250.00)",0.00 ,"(1,000.00)",137260442 
02/05/21,BOSTON,S,P,100 ,IWM,IWM,1,2022 ,160.00,6.06 ,C,C,BOXNYC6546,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.100 ,10.00 ,(50.00),0.00 ,(40.00),137260264 
02/05/21,BOSTON,B,P,2400 ,IWM,IWM,1,2022 ,190.00,13.14 ,C,C,BOXNYC6540,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,240.00 ,0.00 ,0.00 ,240.00 ,137277562 
02/05/21,BOSTON,B,P,500 ,IWM,IWM,1,2022 ,190.00,13.14 ,C,C,BOXNYC6540,,0938,,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,50.00 ,0.00 ,0.00 ,50.00 ,137277292 
02/05/21,BOSTON,S,P,2400 ,IWM,IWM,1,2022 ,190.00,13.14 ,C,C,BOXNYC6543,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.100 ,240.00 ,0.00 ,0.00 ,240.00 ,137278049 
02/05/21,BOSTON,S,P,2500 ,IWM,IWM,1,2022 ,190.00,13.14 ,C,C,BOXNYC6546,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.100 ,250.00 ,"(1,250.00)",0.00 ,"(1,000.00)",137260311 
02/05/21,BOSTON,S,P,100 ,IWM,IWM,1,2022 ,190.00,13.14 ,C,C,BOXNYC6546,,0938,,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.100 ,10.00 ,(50.00),0.00 ,(40.00),137260728 
02/05/21,BOSTON,B,C,1500 ,TSM,TSM,4,2021 ,135.00,5.75 ,C,C,BOXNYC7585,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,150.00 ,0.00 ,0.00 ,150.00 ,137165323 
02/09/21,BOSTON,S,P,650 ,UAA,UAA,2,2021 ,17.50,0.18 ,C,P,BOXNYC6312,,0938,,352,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,65.00 ,97.50 ,0.00 ,162.50 ,137760506 
02/10/21,BOSTON,S,P,600 ,C,C,1,2022 ,40.00,1.49 ,C,N,BOXNYC10781,,0938,895,695,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,60.00 ,90.00 ,0.00 ,150.00 ,138078819 
02/12/21,BOSTON,B,C,750 ,ENB,ENB,1,2022 ,45.00,0.40 ,C,P,BOXNYC1506,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,0.100 ,75.00 ,112.50 ,0.00 ,187.50 ,138623338 
02/17/21,BOSTON,S,P,650 ,CF,CF,1,2023 ,25.00,2.60 ,C,P,BOXNYC5047,,0938,,352,792,oscarg,oscarg,,,,,,,,,,A,0.100 ,65.00 ,97.50 ,0.00 ,162.50 ,139219180 
02/17/21,BOSTON,B,P,450 ,QCOM,QCOM,1,2022 ,140.00,20.00 ,C,C,BOXNYC10057,,0938,,659,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,45.00 ,(225.00),0.00 ,(180.00),139330505 
02/17/21,BOSTON,B,P,200 ,QCOM,QCOM,1,2022 ,140.00,20.00 ,C,C,BOXNYC10057,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,20.00 ,(100.00),0.00 ,(80.00),139330483 
02/17/21,BOSTON,S,C,450 ,QCOM,QCOM,1,2022 ,200.00,6.95 ,C,C,BOXNYC10057,,0938,,659,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,45.00 ,(225.00),0.00 ,(180.00),139329318 
02/17/21,BOSTON,S,C,200 ,QCOM,QCOM,1,2022 ,200.00,6.95 ,C,C,BOXNYC10057,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,20.00 ,(100.00),0.00 ,(80.00),139329304 
02/19/21,BOSTON,B,P,1300 ,GM,GM,4,2021 ,50.00,2.26 ,C,C,BOXNYC3148,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,130.00 ,0.00 ,0.00 ,130.00 ,139790813 
02/22/21,BOSTON,B,P,1000 ,EEM,EEM,3,2022 ,50.00,3.70 ,C,B,BOXNYC5807,,0938,,284,792,oscarg,oscarg,,,,,etf,Y,,,,A,0.100 ,100.00 ,150.00 ,0.00 ,250.00 ,140061722 
02/22/21,BOSTON,S,C,1000 ,QQQ,QQQ,5,2021 ,367.00,2.22 ,C,C,BOXNYC15920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.100 ,100.00 ,(200.00),0.00 ,(100.00),140193966 
02/22/21,BOSTON,S,C,250 ,QQQ,QQQ,5,2021 ,367.00,2.22 ,C,C,BOXNYC15920,,0938,,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.100 ,25.00 ,(50.00),0.00 ,(25.00),140193979 
02/23/21,BOSTON,B,P,5000 ,BAC,BAC,1,2022 ,28.00,1.74 ,C,C,BOXNYC13600,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,R,0.100 ,500.00 ,"(1,000.00)",0.00 ,(500.00),140510654 
02/23/21,BOSTON,B,P,3000 ,GE,GE,1,2022 ,12.00,1.73 ,C,C,BOXNYC12430,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,300.00 ,0.00 ,0.00 ,300.00 ,140477447 
02/23/21,BOSTON,B,P,3000 ,GE,GE,1,2022 ,12.00,1.71 ,C,C,BOXNYC12489,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,300.00 ,0.00 ,0.00 ,300.00 ,140474357 
02/24/21,BOSTON,B,C,500 ,KRC,KRC,3,2021 ,65.00,1.90 ,C,F,BOXNYC6625,,0938,,010,792,oscarg,oscarg,,,,,,,,,,A,0.100 ,50.00 ,75.00 ,0.00 ,125.00 ,140766449 
02/25/21,BOSTON,B,P,600 ,C,C,1,2022 ,67.50,9.21 ,C,C,BOXNYC4115,,0938,,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,60.00 ,0.00 ,0.00 ,60.00 ,141021735 
02/25/21,BOSTON,B,P,300 ,C,C,1,2022 ,67.50,9.21 ,C,C,BOXNYC4115,,0938,,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,30.00 ,0.00 ,0.00 ,30.00 ,141021627 
02/26/21,BOSTON,B,C,600 ,KRC,KRC,4,2021 ,65.00,2.20 ,C,N,BOXNYC5393,,0938,362,010,792,oscarg,oscarg,,,,,,,,,,A,0.100 ,60.00 ,90.00 ,0.00 ,150.00 ,141379806 
02/26/21,BOSTON,S,P,830 ,MOMO,MOMO,7,2021 ,15.00,2.13 ,C,C,BOXNYC4738,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,0.100 ,83.00 ,0.00 ,0.00 ,83.00 ,141330602 
02/26/21,BOSTON,S,P,250 ,MOMO,MOMO,7,2021 ,15.00,2.13 ,C,C,BOXNYC4738,,0938,,444,792,oscarg,oscarg,,,,,,Y,,,,R,0.100 ,25.00 ,(50.00),0.00 ,(25.00),141330486 
02/26/21,BOSTON,B,P,830 ,MOMO,MOMO,7,2021 ,15.00,2.13 ,C,C,BOXNYC4739,,0938,,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.100 ,83.00 ,0.00 ,0.00 ,83.00 ,141329573 
02/10/21,C2,B,P,30 ,SPY,SPY,4,2021 ,350.00,4.95 ,O,C,CO2137NV6AN,BLPOPT_20210210-00044-00003,BMLS,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,etf_spy,Y,SR,,,R,0.100 ,3.00 ,11.70 ,1.35 ,16.05 ,138080296 
02/01/21,CBOE,B,C,6 ,BABA,BABA,2,2021 ,260.00,7.36 ,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026BBABAFEB260C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.60 ,0.00 ,0.27 ,0.87 ,136105879 
02/01/21,CBOE,B,C,2 ,BABA,BABA,2,2021 ,260.00,7.36 ,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026BBABAFEB260C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,136106182 
02/01/21,CBOE,S,C,6 ,BABA,BABA,2,2021 ,275.00,2.36 ,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026LBABAFEB275C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.60 ,0.00 ,0.27 ,0.87 ,136106854 
02/01/21,CBOE,S,C,2 ,BABA,BABA,2,2021 ,275.00,2.36 ,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026LBABAFEB275C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.100 ,0.20 ,0.00 ,0.09 ,0.29 ,136107076 
02/01/21,CBOE,B,C,9 ,SPX,SPX,3,2021 ,"3,775.00",122.00 ,C,P,521320016C,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.90 ,5.31 ,0.00 ,6.21 ,136130631 
02/01/21,CBOE,S,P,9 ,SPX,SPX,3,2021 ,"3,775.00",129.00 ,C,P,521320016C,,XCHG,,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.100 ,0.90 ,5.31 ,0.00 ,6.21 ,136131709 
