MM ID,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,02/24/21,AMEX,B,P,1000,QQQ,QQQ,1,2023,260,23.62,C,C,2185488624,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.1,100,0,0,100,140723405
,02/25/21,AMEX,B,P,175,DKNG,DKNG,4,2021,60,6.35,C,C,2185929525,,E35J,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,17.5,0,0,17.5,141113657
,02/25/21,AMEX,B,P,100,EXAS,EXAS,10,2021,120,16.2,C,F,2186394925,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10,25,0,35,141087435
,02/25/21,AMEX,B,P,30,IRBT,IRBT,1,2023,75,11.2,C,C,2186224525,,E35J,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,3,0,0,3,141108336
,02/25/21,AMEX,B,P,50,PYPL,PYPL,1,2023,200,28.7,C,C,2186068025,,E35J,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,5,0,0,5,141050756
,02/25/21,AMEX,B,P,4000,QQQ,QQQ,4,2021,290,7.45,C,P,2186069125,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,400,1000,0,1400,141080191
,02/25/21,AMEX,S,P,4000,QQQ,QQQ,4,2021,300,10.1,C,P,2186069125,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,400,1000,0,1400,141082254
,02/25/21,AMEX,S,P,850,QQQ,QQQ,4,2021,305,7.39,C,P,2185559625,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.1,85,0,0,85,141092124
,02/25/21,AMEX,B,C,850,QQQ,QQQ,4,2021,337,5.79,C,P,2185559625,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.1,85,0,0,85,140935727
,02/25/21,AMEX,B,P,1500,QQQ,QQQ,5,2021,270,4.64,C,P,2185523825,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,150,375,0,525,140965771
,02/25/21,AMEX,B,P,1000,QQQ,QQQ,5,2021,270,4.62,C,P,2185568125,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,100,250,0,350,140974221
,02/25/21,AMEX,S,P,1500,QQQ,QQQ,5,2021,290,7.89,C,P,2185523825,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,150,375,0,525,141007091
,02/25/21,AMEX,S,P,1000,QQQ,QQQ,5,2021,290,7.72,C,P,2185568125,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,100,250,0,350,140973496
,02/25/21,AMEX,S,P,5000,TLT,TLT,6,2021,135,4.7,C,P,2186179425,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,500,1250,0,1750,141087151
,02/25/21,AMEX,S,P,2500,TLT,TLT,6,2021,135,4.35,C,P,2186272125,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,250,625,0,875,141110999
,02/25/21,AMEX,B,P,5000,TLT,TLT,6,2021,145,9.95,C,P,2186179425,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,500,1250,0,1750,141086528
,02/25/21,AMEX,B,P,2500,TLT,TLT,6,2021,145,9.2,C,P,2186272125,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,250,625,0,875,141110845
362,02/26/21,AMEX,B,P,30,ANTM,ANTM,9,2021,270,16.9,O,N,2187605726,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,3,7.5,0,10.5,141398685
,02/26/21,AMEX,B,P,200,BA,BA,8,2021,200,20.5,C,C,2187146626,,E35J,273,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,20,0,0,20,141307702
,02/26/21,AMEX,B,C,10000,EPD,EPD,4,2021,20,1.99,C,P,2187207626,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,1000,0,0,1000,141343614
,02/26/21,AMEX,B,P,1800,IWM,IWM,1,2022,190,13.2,C,P,2187581426,,E35J,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,C,0.1,180,0,0,180,141307708
,02/26/21,AMEX,B,C,350,IWM,IWM,1,2023,180,53.68,C,B,2187506626,,E35J,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,35,87.5,0,122.5,141306949
,02/26/21,AMEX,B,P,350,IWM,IWM,1,2023,180,16.82,C,B,2187506626,,E35J,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,35,87.5,0,122.5,141360545
,02/26/21,AMEX,B,C,350,IWM,IWM,12,2023,180,58.5,C,B,2187506626,,E35J,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,35,87.5,0,122.5,141360553
,02/26/21,AMEX,B,P,350,IWM,IWM,12,2023,180,22.5,C,B,2187506626,,E35J,284,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,35,87.5,0,122.5,141306935
,02/26/21,AMEX,B,P,1200,QQQ,QQQ,1,2022,260,15.7,C,P,2187642726,,E35J,444,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.1,120,0,0,120,141307886
,02/26/21,AMEX,B,P,20,ZM,ZM,6,2021,210,4.35,C,F,2187098026,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,2,0,0,2,141356293
,02/04/21,BATS,B,C,5,SKX,SKX,2,2021,43,0.55,O,C,CO412O9IIC5,BLPOPT_20210204-00052-00013,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.1,0.5,4.25,0.23,4.98,136945634
,02/04/21,BATS,B,C,2,SKX,SKX,2,2021,43,0.6,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.1,0.2,1.7,0.09,1.99,136951119
,02/01/21,BOSTON,B,P,1100,TSM,TSM,7,2021,105,6.05,C,P,BOXNYC8012,,938,444,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,110,165,0,275,136040566
362,02/01/21,BOSTON,B,P,400,TSM,TSM,7,2021,105,6.05,C,N,BOXNYC8012,,938,10,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,40,60,0,100,136040817
,02/02/21,BOSTON,B,C,500,EPD,EPD,4,2021,21,1.28,C,P,BOXNYC6865,,938,352,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,50,75,0,125,136316035
,02/02/21,BOSTON,B,P,700,FEYE,FEYE,6,2021,17,1.25,C,C,BOXNYC3352,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,70,0,0,70,136380042
,02/02/21,BOSTON,B,P,100,MCK,MCK,3,2021,195,16.8,C,C,BOXNYC13423,,938,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,10,0,0,10,136455959
,02/03/21,BOSTON,B,P,500,AAPL,AAPL,4,2021,130,6.36,C,C,BOXNYC1658,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,50,0,0,50,136636615
,02/04/21,BOSTON,B,C,7,SKX,SKX,2,2021,43,0.6,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,792,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,R,0.1,0.7,(3.50),0.32,(2.49),136951019
,02/04/21,BOSTON,B,C,6,SKX,SKX,2,2021,43,0.6,O,C,CO412O9IJMT,BLPOPT_20210204-00052-00013,792,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,SR,,,A,0.1,0.6,0,0.27,0.87,136950960
,02/04/21,BOSTON,B,P,750,SLV,SLV,1,2022,22,2.35,C,P,BOXNYC2677,,938,444,792,oscarg,oscarg,,,,,etf,Y,,,,A,0.1,75,112.5,0,187.5,137005314
,02/05/21,BOSTON,B,P,2400,IWM,IWM,1,2022,160,6.06,C,C,BOXNYC6540,,938,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,240,0,0,240,137276339
,02/05/21,BOSTON,B,P,500,IWM,IWM,1,2022,160,6.06,C,C,BOXNYC6540,,938,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,50,0,0,50,137276317
,02/05/21,BOSTON,S,P,2400,IWM,IWM,1,2022,160,6.06,C,C,BOXNYC6543,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,240,0,0,240,137276919
,02/05/21,BOSTON,S,P,2500,IWM,IWM,1,2022,160,6.06,C,C,BOXNYC6546,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.1,250,"(1,250.00)",0,"(1,000.00)",137260442
,02/05/21,BOSTON,S,P,100,IWM,IWM,1,2022,160,6.06,C,C,BOXNYC6546,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.1,10,(50.00),0,(40.00),137260264
,02/05/21,BOSTON,B,P,2400,IWM,IWM,1,2022,190,13.14,C,C,BOXNYC6540,,938,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,240,0,0,240,137277562
,02/05/21,BOSTON,B,P,500,IWM,IWM,1,2022,190,13.14,C,C,BOXNYC6540,,938,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,50,0,0,50,137277292
,02/05/21,BOSTON,S,P,2400,IWM,IWM,1,2022,190,13.14,C,C,BOXNYC6543,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,240,0,0,240,137278049
,02/05/21,BOSTON,S,P,2500,IWM,IWM,1,2022,190,13.14,C,C,BOXNYC6546,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.1,250,"(1,250.00)",0,"(1,000.00)",137260311
,02/05/21,BOSTON,S,P,100,IWM,IWM,1,2022,190,13.14,C,C,BOXNYC6546,,938,551,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,R,0.1,10,(50.00),0,(40.00),137260728
,02/05/21,BOSTON,B,C,1500,TSM,TSM,4,2021,135,5.75,C,C,BOXNYC7585,,938,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,150,0,0,150,137165323
,02/09/21,BOSTON,S,P,650,UAA,UAA,2,2021,17.5,0.18,C,P,BOXNYC6312,,938,352,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,65,97.5,0,162.5,137760506
895,02/10/21,BOSTON,S,P,600,C,C,1,2022,40,1.49,C,N,BOXNYC10781,,938,695,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,60,90,0,150,138078819
,02/12/21,BOSTON,B,C,750,ENB,ENB,1,2022,45,0.4,C,P,BOXNYC1506,,938,352,792,oscarg,oscarg,,,,,,,,,,A,0.1,75,112.5,0,187.5,138623338
,02/17/21,BOSTON,S,P,650,CF,CF,1,2023,25,2.6,C,P,BOXNYC5047,,938,352,792,oscarg,oscarg,,,,,,,,,,A,0.1,65,97.5,0,162.5,139219180
,02/17/21,BOSTON,B,P,450,QCOM,QCOM,1,2022,140,20,C,C,BOXNYC10057,,938,659,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,45,(225.00),0,(180.00),139330505
,02/17/21,BOSTON,B,P,200,QCOM,QCOM,1,2022,140,20,C,C,BOXNYC10057,,938,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,20,(100.00),0,(80.00),139330483
,02/17/21,BOSTON,S,C,450,QCOM,QCOM,1,2022,200,6.95,C,C,BOXNYC10057,,938,659,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,45,(225.00),0,(180.00),139329318
,02/17/21,BOSTON,S,C,200,QCOM,QCOM,1,2022,200,6.95,C,C,BOXNYC10057,,938,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,20,(100.00),0,(80.00),139329304
,02/19/21,BOSTON,B,P,1300,GM,GM,4,2021,50,2.26,C,C,BOXNYC3148,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,130,0,0,130,139790813
,02/22/21,BOSTON,B,P,1000,EEM,EEM,3,2022,50,3.7,C,B,BOXNYC5807,,938,284,792,oscarg,oscarg,,,,,etf,Y,,,,A,0.1,100,150,0,250,140061722
,02/22/21,BOSTON,S,C,1000,QQQ,QQQ,5,2021,367,2.22,C,C,BOXNYC15920,,938,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.1,100,(200.00),0,(100.00),140193966
,02/22/21,BOSTON,S,C,250,QQQ,QQQ,5,2021,367,2.22,C,C,BOXNYC15920,,938,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,R,0.1,25,(50.00),0,(25.00),140193979
,02/23/21,BOSTON,B,P,5000,BAC,BAC,1,2022,28,1.74,C,C,BOXNYC13600,,938,551,792,oscarg,oscarg,,,,,,Y,,,,R,0.1,500,"(1,000.00)",0,(500.00),140510654
,02/23/21,BOSTON,B,P,3000,GE,GE,1,2022,12,1.73,C,C,BOXNYC12430,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,300,0,0,300,140477447
,02/23/21,BOSTON,B,P,3000,GE,GE,1,2022,12,1.71,C,C,BOXNYC12489,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,300,0,0,300,140474357
,02/24/21,BOSTON,B,C,500,KRC,KRC,3,2021,65,1.9,C,F,BOXNYC6625,,938,10,792,oscarg,oscarg,,,,,,,,,,A,0.1,50,75,0,125,140766449
,02/25/21,BOSTON,B,P,600,C,C,1,2022,67.5,9.21,C,C,BOXNYC4115,,938,551,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,60,0,0,60,141021735
,02/25/21,BOSTON,B,P,300,C,C,1,2022,67.5,9.21,C,C,BOXNYC4115,,938,608,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,30,0,0,30,141021627
362,02/26/21,BOSTON,B,C,600,KRC,KRC,4,2021,65,2.2,C,N,BOXNYC5393,,938,10,792,oscarg,oscarg,,,,,,,,,,A,0.1,60,90,0,150,141379806
,02/26/21,BOSTON,S,P,830,MOMO,MOMO,7,2021,15,2.13,C,C,BOXNYC4738,,938,444,792,oscarg,oscarg,,,,,,Y,,,,R,0.1,83,0,0,83,141330602
,02/26/21,BOSTON,S,P,250,MOMO,MOMO,7,2021,15,2.13,C,C,BOXNYC4738,,938,444,792,oscarg,oscarg,,,,,,Y,,,,R,0.1,25,(50.00),0,(25.00),141330486
,02/26/21,BOSTON,B,P,830,MOMO,MOMO,7,2021,15,2.13,C,C,BOXNYC4739,,938,273,792,oscarg,oscarg,,,,,,Y,,,,A,0.1,83,0,0,83,141329573
,02/10/21,C2,B,P,30,SPY,SPY,4,2021,350,4.95,O,C,CO2137NV6AN,BLPOPT_20210210-00044-00003,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,etf_spy,Y,SR,,,R,0.1,3,11.7,1.35,16.05,138080296
,02/01/21,CBOE,B,C,6,BABA,BABA,2,2021,260,7.36,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026BBABAFEB260C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.6,0,0.27,0.87,136105879
,02/01/21,CBOE,B,C,2,BABA,BABA,2,2021,260,7.36,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026BBABAFEB260C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,136106182
,02/01/21,CBOE,S,C,6,BABA,BABA,2,2021,275,2.36,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026LBABAFEB275C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.6,0,0.27,0.87,136106854
,02/01/21,CBOE,S,C,2,BABA,BABA,2,2021,275,2.36,O,C,CO412GID7BR,BLPOPT_20210201-00102-00026LBABAFEB275C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,136107076
,02/01/21,CBOE,B,C,9,SPX,SPX,3,2021,3775,122,C,P,521320016C,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.1,0.9,5.31,0,6.21,136130631
,02/01/21,CBOE,S,P,9,SPX,SPX,3,2021,3775,129,C,P,521320016C,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.1,0.9,5.31,0,6.21,136131709
,02/01/21,CBOE,S,P,150,SPX,SPXW,3,2021,3650,70,C,P,521320016C,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.1,15,88.5,0,103.5,136131803
,02/01/21,CBOE,S,C,150,SPX,SPXW,3,2021,3850,56.78,C,P,521320016C,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,R,0.1,15,88.5,0,103.5,136132130
,02/01/21,CBOE,S,C,39,VIX,VIX,2,2021,30,4.44,C,P,52132000KK,,BMLS,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.1,3.9,19.5,0,23.4,136155654
,02/01/21,CBOE,B,P,32,VIX,VIX,2,2021,30,3.11,C,P,52132000KK,,BMLS,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.1,3.2,16,0,19.2,136155192
,02/01/21,CBOE,B,P,7,VIX,VIX,2,2021,30,3.12,C,P,52132000KK,,BMLS,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.1,0.7,3.5,0,4.2,136154988
,02/01/21,CBOE,B,C,100,VIX,VIX,2,2021,37.5,2.6,C,P,52132000KK,,BMLS,444,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.1,10,50,0,60,136155130
,02/01/21,CBOE,B,C,5,XSP,XSP,3,2021,401,2.27,C,C,521320011S,,BMLS,444,792,oscarg,oscarg,,,,,index,,,,,A,0.1,0.5,0,0,0.5,136143954
,02/01/21,CBOE,S,C,20,XSP,XSP,3,2021,415,0.6,C,C,521320011S,,BMLS,444,792,oscarg,oscarg,,,,,index,,,,,A,0.1,2,0.8,0,2.8,136145605
,02/02/21,CBOE,S,C,1,BABA,BABA,2,2021,260,3.4,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015LBABAFEB260C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.1,0.1,0,0.05,0.15,136400064
,02/02/21,CBOE,S,C,9,BABA,BABA,2,2021,260,3.42,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015LBABAFEB260C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.1,0.9,0,0.41,1.31,136400010
,02/02/21,CBOE,B,C,9,BABA,BABA,2,2021,275,0.62,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015BBABAFEB275C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.1,0.9,0,0.41,1.31,136399649
,02/02/21,CBOE,B,C,1,BABA,BABA,2,2021,275,0.62,C,C,CO112J4QPJA,BLPOPT_20210202-00071-00015BBABAFEB275C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,R,0.1,0.1,0,0.05,0.15,136399574
,02/02/21,CBOE,S,C,14,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,1.4,0,0.63,2.03,136368385
,02/02/21,CBOE,S,C,9,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.9,0,0.41,1.31,136367625
,02/02/21,CBOE,S,C,7,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.7,0,0.32,1.02,136367654
,02/02/21,CBOE,S,C,5,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.5,0,0.23,0.73,136367641
,02/02/21,CBOE,S,C,1,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,A,0.1,0.1,0,0.05,0.15,136367630
,02/02/21,CBOE,S,C,1,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP79,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.1,0,0.05,0.15,136367649
,02/02/21,CBOE,S,C,1,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULQ3O,BLPOPT_20210202-00068-00001,BMLS,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.1,0,0.05,0.15,136394292
,02/03/21,CBOE,B,P,200,VIX,VIX,2,2021,21,0.1,C,C,52134000LX,,BMLS,586,792,oscarg,oscarg,,,,,index_vix,,,,,A,0.1,20,20,0,40,136717845
,02/04/21,CBOE,S,P,57,AAPL,AAPL,3,2021,120,1.28,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001LAAPLMAR120P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,R,0.1,5.7,0,2.57,8.27,136969468
,02/04/21,CBOE,B,C,57,AAPL,AAPL,3,2021,155,1.3,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001BAAPLMAR155C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,R,0.1,5.7,0,2.57,8.27,136968729
,02/04/21,CBOE,S,C,12,PYPL,PYPL,2,2021,290,4,O,C,CO112O9IOCB,BLPOPT_20210204-00046-00001,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,SR,,,A,0.1,1.2,0,0.54,1.74,136918150
,02/04/21,CBOE,S,P,100,SPX,SPX,3,2021,2495,2.05,C,P,52135000GU,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.1,10,59,0,69,136937502
,02/04/21,CBOE,B,P,100,SPX,SPXW,2,2021,2700,0.15,C,P,52135000GU,,XCHG,444,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.1,10,59,0,69,136936505
,02/04/21,CBOE,S,P,5,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.5,0,0.23,0.73,136916328
,02/04/21,CBOE,S,P,1,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136915366
,02/04/21,CBOE,S,P,1,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136915658
,02/04/21,CBOE,S,P,1,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136916472
,02/04/21,CBOE,S,P,4,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K34R,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.4,0,0.18,0.58,136978796
,02/04/21,CBOE,S,P,2,TSLA,TSLA,3,2021,540,4.24,C,C,CO312O9K395,BLPOPT_20210204-00120-00045LTSLAMAR540P,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,136979568
,02/04/21,CBOE,B,C,5,TSLA,TSLA,3,2021,875,57.9,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.5,0,0.23,0.73,136915738
,02/04/21,CBOE,B,C,1,TSLA,TSLA,3,2021,875,57.9,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136914936
,02/04/21,CBOE,B,C,1,TSLA,TSLA,3,2021,875,57.9,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136914997
,02/04/21,CBOE,B,C,1,TSLA,TSLA,3,2021,875,57.9,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136915762
,02/04/21,CBOE,B,C,4,TSLA,TSLA,3,2021,875,58.25,C,C,CO312O9K34R,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.4,0,0.18,0.58,136977626
,02/04/21,CBOE,B,C,2,TSLA,TSLA,3,2021,875,58.39,C,C,CO312O9K395,BLPOPT_20210204-00120-00045BTSLAMAR875C,BELZ,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,136979038
,02/05/21,CBOE,B,P,100,SPX,SPX,2,2021,3525,2.92,C,C,~X6MS9VJGNSKE,,BMLS,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.1,10,45,0,55,137247117
,02/05/21,CBOE,S,P,100,SPX,SPX,2,2021,3575,3.82,C,C,~X6MS9VJGNT95,,BMLS,608,792,oscarg,oscarg,,,,,index_spx,,,,,A,0.1,10,45,0,55,137247602
