Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch. Fee Rate,Total Charge
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$5.5000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$1.1000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.48,$0.5300
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,7,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$3.7800
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$1.6200
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$0.5500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$1.6200
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$1.6500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.48,$0.5300
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,3,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$1.6500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$1.1000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$2.2000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.37,$0.4200
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.48,$0.5300
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$0.5500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.48,$0.5300
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$2.2000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,4,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.5,$2.2000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.43,$(0.3800)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600)
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,8,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.4000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,7,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.3500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,10,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.5000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,6,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.3000
0,06/02/2021,DSmanik,ISE-OPT,SLO,6,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.3000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.70,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.75,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.25,$(0.2000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.11,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.42,$(0.7400)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.10,VIVALDI,Per Unit,0.05,0,-0.43,$(0.7600)
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$25.95,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,ISE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,ISE-OPT,SLO,5,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.2500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,ISE-OPT,SLO,2,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.1000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,4,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.2000
0,06/02/2021,DSmanik,CBOE-OPT,SLO,1,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.0500
0,06/02/2021,DSmanik,CBOE-OPT,SLO,3,Z,Z,20/01/2023,$105.00,P,$26.00,GOLDMAN,Per Unit,0.05,0,0,$0.1500
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,10,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,0.49,$5.4000
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,2,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.5000)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.42,$(0.3700)
0,06/02/2021,DSmanik,WEX-SWEEP,SLO,1,CLDR,CLDR,18/06/2021,$16.00,C,$0.09,VIVALDI,Per Unit,0.05,0,-0.3,$(0.2500)
