Clearing Fee,Date,User,Route,Exec Qty,Side,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$0.5400
0,08/09/2021,DFilippidis,PHLX-WEX-CONNECT,"1,000",s,GDX,GDX,21/01/2022,$27.00,P,$0.70,UBS-CUST,Per Unit,0.05,0.02,0,$70.0000
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP-SPRD,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/09/2021,DSmanik,WEX-SWEEP-SPRD,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.18,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.3800)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,-0.25,$(0.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$0.5300
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$1.0600
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/09/2021,DSmanik,WEX-SWEEP,2,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,08/09/2021,DSmanik,WEX-SWEEP,6,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.48,$3.1800
0,08/09/2021,DSmanik,WEX-SWEEP,6,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.3150
0,08/09/2021,DSmanik,WEX-SWEEP,3,s,IPOF,IPOF,19/11/2021,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.6200
0,08/09/2021,DSmanik,WEX-SWEEP,3,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1575
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/09/2021,DSmanik,WEX-SWEEP,4,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$3.6000
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/09/2021,DSmanik,WEX-SWEEP,5,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$4.5000
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,12,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$10.8000
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(1.5000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/09/2021,DSmanik,WEX-SWEEP,4,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(3.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/09/2021,DSmanik,WEX-SWEEP,3,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(2.4000)
0,08/09/2021,DSmanik,WEX-SWEEP,2,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(1.5000)
0,08/09/2021,DSmanik,WEX-SWEEP,23,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$20.7000
0,08/09/2021,DSmanik,WEX-SWEEP,25,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$22.5000
0,08/09/2021,DSmanik,WEX-SWEEP,13,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$11.7000
0,08/09/2021,DSmanik,WEX-SWEEP,25,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$22.5000
0,08/09/2021,DSmanik,WEX-SWEEP,9,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$8.1000
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,14,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(11.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,10,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(7.5000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,1.25,$11.7000
0,08/09/2021,DSmanik,WEX-SWEEP,6,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,1.25,$7.8000
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,8,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(6.4000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,8,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(6.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,4,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(3.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,5,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(4.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,4,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(3.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,1,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,3,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(2.2500)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(7.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,8,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(6.4000)
0,08/09/2021,DSmanik,WEX-SWEEP,8,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.8,$(6.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,10,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(8.0000)
0,08/09/2021,DSmanik,WEX-SWEEP,9,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(7.2900)
0,08/09/2021,DSmanik,WEX-SWEEP,54,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,$(43.2000)
0,08/09/2021,DSmanik,WEX-SWEEP,49,b,MYPS,MYPS,20/08/2021,$5.00,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(39.6900)
0,08/09/2021,DSmanik,WEX-SWEEP,1,s,MCMJ,MCMJ,15/10/2021,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,2,b,IPOF,IPOF,20/08/2021,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.49,$1.0800
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,32,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.07,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$1.6800
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,60,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$3.1500
0,08/10/2021,DSmanik,WEX-SWEEP-SPRD,60,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$3.1500
0,08/10/2021,DSmanik,WEX-SWEEP,44,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$1.7600
0,08/10/2021,DSmanik,WEX-SWEEP,18,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.7200
0,08/10/2021,DSmanik,WEX-SWEEP,12,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.4800
0,08/10/2021,DSmanik,WEX-SWEEP,100,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$5.2500
0,08/10/2021,DSmanik,WEX-SWEEP,78,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$3.9000
0,08/10/2021,DSmanik,WEX-SWEEP,65,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$3.4125
0,08/10/2021,DSmanik,WEX-SWEEP,55,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$2.8875
0,08/10/2021,DSmanik,WEX-SWEEP,19,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9500
0,08/10/2021,DSmanik,WEX-SWEEP,16,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.8000
0,08/10/2021,DSmanik,WEX-SWEEP,44,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$2.3100
0,08/10/2021,DSmanik,WEX-SWEEP,18,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.9000
0,08/10/2021,DSmanik,WEX-SWEEP,14,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.7000
0,08/10/2021,DSmanik,WEX-SWEEP,31,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$1.5500
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/10/2021,DSmanik,WEX-SWEEP,2,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/10/2021,DFilippidis,CBOE-WEX-CONNECT,175,b,.VIX,VIX,18/08/2021,$18.00,P,$1.03,UBS-CUST,Per Unit,0.05,0.02,0,$12.2500
0,08/10/2021,DFilippidis,CBOE-WEX-CONNECT,500,b,.VIX,VIX,18/08/2021,$20.00,C,$0.66,UBS-CUST,Per Unit,0.05,0.02,0,$35.0000
0,08/10/2021,DFilippidis,CBOE-WEX-CONNECT,305,b,.VIX,VIX,17/11/2021,$23.00,C,$3.90,UBS-CUST,Per Unit,0.05,0.02,0,$21.3500
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/10/2021,DSmanik,WEX-SWEEP,1,s,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,08/11/2021,DSmanik,WEX-SWEEP,4,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/11/2021,DSmanik,WEX-SWEEP,10,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.5250
0,08/11/2021,DSmanik,WEX-SWEEP,5,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.2625
0,08/11/2021,DSmanik,WEX-SWEEP,4,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,08/11/2021,DSmanik,WEX-SWEEP,6,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3000
0,08/11/2021,DSmanik,WEX-SWEEP,4,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/11/2021,DSmanik,WEX-SWEEP,6,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3000
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/11/2021,DSmanik,WEX-SWEEP,4,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/11/2021,DSmanik,WEX-SWEEP,2,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(1.6000)
0,08/11/2021,DSmanik,WEX-SWEEP,1,s,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
